id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
24630931,Home in Montréal · ★4.89 · 3 bedrooms · 4 beds · 1 bath,185691804,Esther,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49623,-73.64568,Entire home/apt,122,31,55,2020-10-01,0.94,1,0,0,
24668567,Condo in Montréal · ★4.83 · 3 bedrooms · 4 beds · 1 bath,18345225,Kayhan,,Le Plateau-Mont-Royal,45.51185,-73.57143,Entire home/apt,266,2,170,2023-08-28,2.67,5,47,43,"298817, expires: 2024-01-31"
24670920,Cottage in Dorval · ★4.95 · 3 bedrooms · 3 beds · 2 baths,2198974,Roselyne,,Dorval,45.43877,-73.72711,Entire home/apt,136,32,22,2023-08-31,0.35,1,319,2,
24671549,Rental unit in Montréal · 3 bedrooms · 3 beds · 1 bath,25716858,Catherine,,Rosemont-La Petite-Patrie,45.54077,-73.59939,Entire home/apt,150,32,2,2023-08-10,0.03,1,0,1,
24681407,Rental unit in Montréal · ★4.90 · 3 bedrooms · 3 beds · 1 bath,70860838,Philippe,,Ville-Marie,45.52977,-73.55205,Entire home/apt,244,31,102,2023-08-14,1.85,2,0,35,"314006, expires: 2024-06-11"
24697639,Home in Montréal · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,18734308,Ramona,,Villeray-Saint-Michel-Parc-Extension,45.52915,-73.63712,Private room,45,32,3,2023-07-06,0.05,4,115,1,313732
24708038,Condo in Montréal · ★4.67 · 2 bedrooms · 3 beds · 1 bath,146743514,Carlos,,LaSalle,45.41695,-73.6409,Entire home/apt,186,31,6,2021-08-23,0.10,42,150,0,
24735009,Home in Montréal · ★4.50 · 7 bedrooms · 8 beds · 3 baths,6310602,Céline,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50406,-73.62729,Entire home/apt,799,31,6,2022-07-16,0.09,7,0,0,
24788979,Rental unit in Montréal · ★4.66 · 2 bedrooms · 3 beds · 1 bath,3330408,Mathilde,,Ville-Marie,45.53129,-73.54837,Entire home/apt,145,3,54,2023-08-27,0.84,1,231,19,"311967, expires: 2024-02-02T01:00:00Z"
24801698,Rental unit in Montréal · ★4.64 · 1 bedroom · 1 bed · 1 bath,66340481,Daniel,,Ville-Marie,45.503,-73.56244,Entire home/apt,73,31,22,2021-08-29,0.34,37,254,0,
24802972,Rental unit in Montréal · ★4.51 · 1 bedroom · 1 bed · 1 bath,51942346,Melissa,,Villeray-Saint-Michel-Parc-Extension,45.52843,-73.63584,Entire home/apt,48,2,245,2023-08-17,3.78,1,168,67,"312559, expires: 2024-04-04"
24809969,Condo in Montréal · ★4.93 · 2 bedrooms · 3 beds · 1 bath,187571992,Jessica-Jason,,Ville-Marie,45.49549,-73.56935,Entire home/apt,178,31,40,2019-10-31,0.63,1,0,0,
24863766,Rental unit in Montréal · ★4.88 · 3 bedrooms · 6 beds · 2 baths,17500046,Tania,,Le Plateau-Mont-Royal,45.51708,-73.56817,Entire home/apt,471,1,145,2023-08-23,2.28,5,260,33,"297557, expires: 2024-04-30"
24875795,Rental unit in Montréal · ★4.73 · 3 bedrooms · 3 beds · 1 bath,161363326,Arnaud,,Mercier-Hochelaga-Maisonneuve,45.55336,-73.5513,Entire home/apt,180,31,15,2018-12-30,0.23,2,89,0,
24891554,Rental unit in Montréal · ★4.75 · 1 bedroom · 2 beds · 1 bath,17945018,Dorothée,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49494,-73.63071,Entire home/apt,90,31,8,2023-08-13,0.12,5,135,1,
24892584,Condo in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 bath,39653,Miozoti,,Le Plateau-Mont-Royal,45.530689,-73.568077,Entire home/apt,198,3,32,2023-08-31,0.50,5,2,14,"221665, expires: 2024-02-28"
24909916,Rental unit in Montréal · ★4.85 · 1 bedroom · 1 bed · 1 private bath,19384162,Tony,,Le Plateau-Mont-Royal,45.52467,-73.60346,Private room,35,31,130,2023-08-23,2.02,2,31,18,
24919220,Rental unit in Montréal · ★4.91 · 4 bedrooms · 8 beds · 1.5 baths,7250257,Stewie,,Le Plateau-Mont-Royal,45.51645,-73.58246,Entire home/apt,2000,32,32,2023-07-01,0.50,18,256,1,
24935040,Rental unit in Montréal · ★4.79 · 2 bedrooms · 2 beds · 1 bath,487327,Louis,,Rosemont-La Petite-Patrie,45.52993,-73.61076,Entire home/apt,211,28,198,2023-08-25,3.07,56,154,63,"297515, expires: 2024-04-30"
24940237,Rental unit in Montréal · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,7005376,Vincent,,Mercier-Hochelaga-Maisonneuve,45.54751,-73.53767,Private room,34,31,22,2023-08-18,0.43,25,129,7,"000000, expires: 2026-08-23T00:00:00Z"
25007819,Rental unit in Montréal · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,4462156,Florence Et France,,Le Sud-Ouest,45.45803,-73.58769,Private room,38,85,8,2020-12-12,0.13,8,245,0,
25016328,Rental unit in Montréal · ★4.92 · 1 bedroom · 1 bed · 1 bath,189117756,Christian,,Ville-Marie,45.51845,-73.56471,Entire home/apt,70,31,178,2020-03-30,2.76,2,0,0,
25016692,Rental unit in Montréal · ★4.50 · Studio · 1 bed · 1 bath,7937635,Yelena,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.488766,-73.629219,Entire home/apt,50,32,6,2023-08-06,0.26,1,342,2,
25023427,Aparthotel in Montréal · ★4.86 · 1 bedroom · 1 bed · 1 private bath,113699303,Maisons & Co,,Ville-Marie,45.50632,-73.55296,Hotel room,259,31,7,2022-05-29,0.11,20,266,0,222574
25026458,Rental unit in Montréal · ★3.50 · 2 bedrooms · 2 beds · 1 bath,1980685,Chad,,Saint-Laurent,45.52179,-73.6783,Entire home/apt,125,31,4,2022-11-18,0.07,2,354,1,
25033083,Aparthotel in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 private bath,113699303,Maisons & Co,,Ville-Marie,45.50636,-73.55361,Hotel room,260,31,3,2020-09-21,0.05,20,225,0,222574
25033245,Aparthotel in Montréal · ★4.67 · 1 bedroom · 1 bed · 1 private bath,113699303,Maisons & Co,,Ville-Marie,45.508,-73.55285,Hotel room,260,31,3,2021-05-08,0.05,20,243,0,222574
25033553,Aparthotel in Montréal · ★4.88 · 1 bedroom · 1 bed · 1 private bath,113699303,Maisons & Co,,Ville-Marie,45.5068,-73.55283,Hotel room,259,31,8,2023-06-19,0.13,20,264,1,222574
25034454,Aparthotel in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 private bath,113699303,Maisons & Co,,Ville-Marie,45.50822,-73.55281,Hotel room,259,31,3,2021-04-25,0.05,20,272,0,222574
25057453,Rental unit in Montréal · ★4.98 · 3 bedrooms · 3 beds · 1 bath,40393003,Terry,,Outremont,45.51922,-73.61269,Entire home/apt,327,31,46,2023-08-07,0.72,1,268,11,
25070084,Rental unit in Montréal · ★4.73 · Studio · 1 bed · 1 bath,189519197,Nikki,,Le Plateau-Mont-Royal,45.51269,-73.57459,Entire home/apt,120,31,181,2023-08-10,2.81,15,233,10,
25073858,Rental unit in Montréal · ★4.84 · 1 bedroom · 2 beds · 1 bath,985836,Lizzeth,,Ville-Marie,45.52108,-73.55785,Entire home/apt,96,32,43,2023-05-31,0.67,1,177,3,
25079268,Rental unit in Montréal · ★4.89 · 1 bedroom · 1 bed · 1 bath,5449280,Magali,,Ville-Marie,45.51068,-73.56318,Entire home/apt,176,31,377,2022-08-08,5.85,2,0,0,
25083173,Townhouse in Montréal · ★4.88 · 4 bedrooms · 9 beds · 2 baths,62169679,Evgeny,,Le Sud-Ouest,45.46495,-73.59208,Entire home/apt,503,2,226,2023-08-27,3.52,3,331,55,"296204, expires: 2024-05-31"
25085355,Rental unit in Montréal · ★4.88 · 2 bedrooms · 4 beds · 1 bath,181445183,Max,,Le Sud-Ouest,45.45269,-73.58825,Entire home/apt,108,31,8,2022-12-16,0.13,4,350,1,
25087063,Home in Montréal · ★4.60 · 4 bedrooms · 6 beds · 2.5 baths,10836138,Amine,,Mercier-Hochelaga-Maisonneuve,45.61103,-73.54386,Entire home/apt,400,31,10,2023-04-15,0.19,11,0,2,
25106219,Rental unit in Montréal · ★4.98 · 1 bedroom · 2 beds · 1 bath,28583426,Andre,,Verdun,45.46863,-73.57084,Entire home/apt,114,31,61,2023-08-15,0.95,3,143,10,
25110522,Rental unit in Montréal · ★4.60 · 1 bedroom · 2 beds · 1 bath,10873633,Wahab,,Anjou,45.60431,-73.58266,Entire home/apt,39,31,6,2019-06-14,0.10,4,63,0,
25111695,Rental unit in Montréal · ★4.86 · 2 bedrooms · 3 beds · 1 bath,41410229,Jose Luis,,Pierrefonds-Roxboro,45.50294204173563,-73.80949534302194,Entire home/apt,166,2,66,2023-09-01,1.04,1,73,19,"314195, expires: 2024-06-16T00:00:00Z"
25139328,Condo in Montréal · ★4.79 · 3 bedrooms · 11 beds · 3 baths,58076590,Berish,,Le Plateau-Mont-Royal,45.52334,-73.60409,Private room,863,1,163,2023-08-13,2.56,22,329,38,"298353, expires: 2024-09-30"
25145733,Loft in Montreal · ★4.82 · 1 bedroom · 1 bed · 1 bath,189471029,Jo,,Le Plateau-Mont-Royal,45.52914,-73.57189,Entire home/apt,35,32,143,2020-05-31,2.23,1,0,0,
25162963,Condo in Montréal · ★4.76 · 2 bedrooms · 2 beds · 2 baths,137519129,Hamed,,Le Plateau-Mont-Royal,45.53451,-73.58863,Entire home/apt,200,31,29,2023-06-25,0.46,1,0,1,
25170290,Condo in Montréal · ★4.91 · 1 bedroom · 2 beds · 1 bath,86591136,Mary,,Pierrefonds-Roxboro,45.50803,-73.82247,Entire home/apt,82,31,65,2023-07-02,1.02,3,296,14,
25183667,Rental unit in Montréal · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,50211466,Maggaly,,Le Plateau-Mont-Royal,45.52421,-73.58054,Private room,298,31,59,2023-09-01,0.92,3,334,14,275691
25190307,Townhouse in Montréal · ★4.50 · 3 bedrooms · 3 beds · 2 baths,27953572,David,,Le Plateau-Mont-Royal,45.51964,-73.56937,Entire home/apt,249,32,4,2018-10-02,0.06,7,262,0,
25204836,Rental unit in Montréal · ★4.83 · 2 bedrooms · 2 beds · 1 bath,190440466,Giovania,,Anjou,45.61183,-73.55413,Entire home/apt,109,2,19,2019-07-22,0.30,5,314,0,"306378, expires: 2024-08-31T19:51:48Z"
25211066,Rental unit in Montréal · ★4.94 · 2 bedrooms · 2 beds · 1 bath,53348598,Jean-Christophe,,Ahuntsic-Cartierville,45.558083,-73.669693,Entire home/apt,130,4,102,2023-08-30,1.67,1,0,27,"298040, expires: 2024-06-30"
25212326,Loft in Montréal · ★4.74 · Studio · 1 bed · 1 bath,4718435,Pierre,,Rosemont-La Petite-Patrie,45.53417,-73.60278,Entire home/apt,90,3,168,2023-08-29,2.69,4,162,38,"266641, expires: 2024-07-31"
25223469,Condo in Montréal · ★4.81 · 3 bedrooms · 3 beds · 2 baths,58076590,Berish,,Le Plateau-Mont-Royal,45.52334,-73.60409,Entire home/apt,334,1,54,2023-08-07,0.85,22,361,1,"298353, expires: 2024-09-30"
25225916,Townhouse in Montréal · ★4.93 · 1 bedroom · 2 beds · 1.5 baths,38204993,Marie Laure,,Ville-Marie,45.52073,-73.5581,Entire home/apt,162,32,44,2023-09-02,0.69,1,234,3,
25230001,Rental unit in Montréal · ★4.68 · 1 bedroom · 1 bed · 1 bath,18345225,Kayhan,,Le Plateau-Mont-Royal,45.51288,-73.57247,Entire home/apt,144,2,90,2023-08-15,1.40,5,67,28,"298817, expires: 2024-01-31"
25265291,Condo in Montréal · ★4.60 · 3 bedrooms · 6 beds · 3 baths,58076590,Berish,,Le Plateau-Mont-Royal,45.52334,-73.60409,Entire home/apt,620,1,135,2023-08-20,2.10,22,348,28,"298353, expires: 2024-09-30"
25265370,Rental unit in Montréal · ★4.46 · 2 bedrooms · 4 beds · 1 bath,58076590,Berish,,Le Plateau-Mont-Royal,45.52334,-73.60409,Entire home/apt,234,1,100,2023-07-31,1.57,22,352,24,"298353, expires: 2024-09-30"
25265434,Rental unit in Montréal · ★4.67 · 2 bedrooms · 4 beds · 1 bath,58076590,Berish,,Le Plateau-Mont-Royal,45.52334,-73.60409,Entire home/apt,231,1,69,2023-07-30,1.08,22,290,11,"298353, expires: 2024-09-30"
25265494,Rental unit in Montréal · ★4.51 · 2 bedrooms · 4 beds · 1 bath,58076590,Berish,,Le Plateau-Mont-Royal,45.52334,-73.60409,Entire home/apt,262,1,57,2023-06-19,0.89,22,347,4,"298353, expires: 2024-09-30"
25265552,Rental unit in Montréal · ★4.56 · 2 bedrooms · 3 beds · 1 bath,58076590,Berish,,Le Plateau-Mont-Royal,45.52334,-73.60409,Entire home/apt,260,1,89,2023-08-01,1.39,22,343,22,"298353, expires: 2023-09-30T19:25:48Z"
25265604,Rental unit in Montréal · ★4.60 · 2 bedrooms · 4 beds · 1 bath,58076590,Berish,,Le Plateau-Mont-Royal,45.52334,-73.60409,Entire home/apt,263,1,50,2023-08-04,0.78,22,348,5,"298353, expires: 2024-09-30"
25265659,Condo in Montréal · ★4.55 · 2 bedrooms · 3 beds · 1 bath,58076590,Berish,,Le Plateau-Mont-Royal,45.52334,-73.60409,Entire home/apt,262,1,58,2023-02-19,0.91,22,327,2,"298353, expires: 2024-09-30"
25265959,Rental unit in Montréal · ★4.74 · 2 bedrooms · 4 beds · 1.5 baths,58076590,Berish,,Le Plateau-Mont-Royal,45.52334,-73.60409,Entire home/apt,337,1,125,2023-08-21,1.96,22,351,15,"298353, expires: 2024-09-30"
25266022,Condo in Montréal · ★4.74 · 3 bedrooms · 3 beds · 2 shared baths,58076590,Berish,,Le Plateau-Mont-Royal,45.52334,-73.60409,Private room,391,1,108,2023-05-25,1.68,22,351,4,"298353, expires: 2024-09-30"
25266109,Rental unit in Montréal · ★4.67 · 4 bedrooms · 6 beds · 2 baths,58076590,Berish,,Le Plateau-Mont-Royal,45.52334,-73.60409,Entire home/apt,393,1,143,2023-08-13,2.24,22,352,24,"298353, expires: 2024-09-30"
25266164,Rental unit in Montréal · ★4.62 · 3 bedrooms · 4 beds · 1.5 baths,58076590,Berish,,Le Plateau-Mont-Royal,45.52334,-73.60409,Entire home/apt,350,1,160,2023-08-20,2.51,22,360,10,"298353, expires: 2024-09-30"
25266233,Rental unit in Montréal · ★4.69 · 4 bedrooms · 6 beds · 2 baths,58076590,Berish,,Le Plateau-Mont-Royal,45.52334,-73.60409,Entire home/apt,501,1,177,2023-08-13,2.77,22,338,32,"298353, expires: 2024-09-30"
25314454,Rental unit in Montréal · ★4.69 · 2 bedrooms · 2 beds · 1 shared bath,20730806,Jean Claude,,Le Plateau-Mont-Royal,45.52317,-73.57008,Private room,61,7,163,2023-08-21,2.56,1,141,31,"297548, expires: 2024-04-30"
25320742,Rental unit in Montréal · ★4.86 · 1 bedroom · 1 bed · 1 bath,189117756,Christian,,Ville-Marie,45.5195,-73.56549,Entire home/apt,98,31,132,2020-03-31,2.07,2,0,0,
25340961,Rental unit in Montréal · ★4.75 · 3 bedrooms · 4 beds · 2 baths,187855627,Justin,,Le Plateau-Mont-Royal,45.52181,-73.60013,Entire home/apt,347,2,183,2023-08-27,2.87,17,163,53,"296490, expires: 2024-07-31"
25341747,Rental unit in Montréal · ★4.77 · 3 bedrooms · 3 beds · 1 bath,24484839,Noeung,,Ahuntsic-Cartierville,45.55116,-73.65073,Entire home/apt,199,31,213,2023-08-14,3.34,3,141,47,"298563, expires: 2023-10-31"
25370171,Loft in Montréal · ★4.93 · 1 bedroom · 1 bed · 1 bath,61803388,Kadiatou Marie-Andrée,,Saint-Laurent,45.51681,-73.72086,Entire home/apt,85,32,15,2023-06-30,0.25,1,307,3,
25396971,Rental unit in Montréal · ★4.80 · 2 bedrooms · 3 beds · 1 bath,133307897,Arthur,,Ville-Marie,45.51175,-73.56028,Entire home/apt,307,1,13,2023-08-13,0.21,1,86,10,"312751, expires: 2024-05-01"
25400402,Rental unit in Montréal · ★4.95 · 3 bedrooms · 3 beds · 1 bath,144094993,Alain,,Villeray-Saint-Michel-Parc-Extension,45.55681,-73.603,Entire home/apt,184,4,44,2023-08-31,1.33,1,260,27,"301143, expires: 2024-04-30"
25400550,Rental unit in Montréal · ★4.96 · 6 bedrooms · 11 beds · 4 baths,17500046,Tania,,Le Plateau-Mont-Royal,45.51815,-73.56873,Entire home/apt,795,1,26,2023-08-27,0.42,5,237,9,"297557, expires: 2024-04-30"
25427165,Rental unit in Montréal · ★4.93 · 3 bedrooms · 4 beds · 1 bath,66502704,Derek,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46086,-73.63179,Entire home/apt,109,32,15,2023-05-29,0.25,1,93,2,
25430192,Condo in Montréal · ★4.44 · 2 bedrooms · 2 beds · 1 bath,171697136,Elie,,Saint-Laurent,45.5272,-73.67824,Entire home/apt,30,31,36,2023-08-16,0.58,2,118,2,
25451285,Rental unit in Montréal · ★4.79 · 3 bedrooms · 4 beds · 2 baths,187855627,Justin,,Le Plateau-Mont-Royal,45.521947885661426,-73.60073164490726,Entire home/apt,394,31,94,2023-08-25,1.47,17,173,34,"296490, expires: 2024-07-31"
25458975,Rental unit in Montréal · ★4.85 · 2 bedrooms · 2 beds · 1 bath,118735512,Anna,,Mercier-Hochelaga-Maisonneuve,45.55735,-73.53061,Entire home/apt,128,2,128,2023-08-28,2.01,6,96,37,"296159, expires: 2024-06-30"
25459488,Condo in Montréal · ★4.53 · 2 bedrooms · 3 beds · 1 bath,133822157,Jing,,Saint-Laurent,45.51589,-73.6792,Entire home/apt,108,1125,15,2020-02-20,0.24,1,179,0,
25489926,Rental unit in Montréal · ★4.85 · Studio · 1 bed · 1 bath,192378109,Ninette,,Lachine,45.43876,-73.69577,Entire home/apt,75,3,95,2023-08-19,1.48,1,314,37,"299705, expires: 2024-07-31"
25516365,Rental unit in Montreal · ★4.81 · 1 bedroom · 2 beds · 1.5 baths,10347584,Helene,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49267,-73.6304,Entire home/apt,75,31,37,2023-01-15,0.59,1,11,2,
25533745,Bed and breakfast in Montréal · 1 bedroom · 1 bed · 1 private bath,146743514,Carlos,,LaSalle,45.41769,-73.64084,Private room,103,31,0,,,42,150,0,
25534638,Rental unit in Dorval · ★4.93 · Studio · 2 beds · 1 bath,165527039,Sandra,,Dorval,45.4409,-73.76639,Entire home/apt,150,1,470,2023-08-31,7.77,1,271,146,"307972, expires: 2023-12-31"
25546845,Rental unit in Montréal · ★4.59 · 1 bedroom · 1 bed · 1 bath,24977499,Steph & Camilla,,Le Plateau-Mont-Royal,45.50767,-73.572,Entire home/apt,78,31,73,2023-07-28,1.15,2,61,3,
25569044,Rental unit in Montréal · ★4.95 · 1 bedroom · 1 bed · 1 bath,3781895,Tété & Raph,,Rosemont-La Petite-Patrie,45.52984,-73.60346,Entire home/apt,90,31,62,2023-09-01,1.02,1,106,1,
25575472,Rental unit in Montréal · ★4.44 · 1 bedroom · 1 bed · 1 bath,192894459,Dj,,Le Plateau-Mont-Royal,45.50689,-73.57237,Entire home/apt,76,31,27,2022-11-26,0.42,1,33,1,
25590117,Condo in Montréal · ★4.89 · 2 bedrooms · 2 beds · 1.5 baths,28374334,Sophie,,Ville-Marie,45.50364,-73.56332,Entire home/apt,104,31,9,2023-02-24,0.14,1,161,3,
25628854,Townhouse in Montréal · ★4.95 · 4 bedrooms · 9 beds · 2.5 baths,62169679,Evgeny,,Le Sud-Ouest,45.46486,-73.59123,Entire home/apt,447,2,153,2023-08-18,2.40,3,352,38,"296204, expires: 2024-05-31"
25653807,Townhouse in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,50211466,Maggaly,,Le Plateau-Mont-Royal,45.52421,-73.58054,Private room,298,31,19,2023-08-22,0.30,3,334,8,236783
25679516,Rental unit in Montréal · ★4.83 · 1 bedroom · 1 bed · 1 bath,133840531,Brigitte,,Villeray-Saint-Michel-Parc-Extension,45.55376,-73.60845,Entire home/apt,105,3,80,2023-08-28,1.26,1,55,27,"308024, expires: 2023-11-30"
